start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1659001110878343914,22057574890,0,0,39335214304,458755,65000
1659001110939405334,22118636310,0,0,39335248239,458755,65000
1659001111000466821,22179697797,0,0,39335282113,458755,65000
1659001111061528299,22240759275,0,0,39335316049,458755,65000
1659001111122589684,22301820660,0,0,39335349984,458755,65000
1659001111183651196,22362882172,0,0,39335383859,458755,65000
1659001111244712616,22423943592,0,0,39335417794,458755,65000
1659001111305774085,22485005061,0,0,39335451669,458755,65000
1659001111366835554,22546066530,1,549755813888,39335485604,524292,65000
1659001111427896973,22607127949,0,0,39335519540,524292,65000
1659001111488959547,22668190523,0,0,39335553475,524292,65000
1659001111550019860,22729250836,0,0,39335587472,524292,65000
1659001111611081300,22790312276,0,0,39335621346,524292,65000
1659001111672142762,22851373738,0,0,39335655342,524292,65000
1659001111733204275,22912435251,0,0,39335689827,524292,65000
1659001111794265750,22973496726,0,0,39335723763,524292,65000
1659001111855327111,23034558087,0,0,39335757759,524292,65000
1659001111916388586,23095619562,0,0,39335791695,524292,65000
1659001111977450038,23156681014,0,0,39335825630,524292,65000
1659001112038511487,23217742463,0,0,39335859505,524292,65000
1659001112099573002,23278803978,1,549755813888,39335893501,524292,65000
1659001112160634445,23339865421,1,549755813888,39335927375,524292,65000
1659001112221695894,23400926870,1,549755813888,39335961311,524292,65000
1659001112282757319,23461988295,0,0,39335995246,524292,65000
1659001112343818783,23523049759,0,0,39336029182,524292,65000
1659001112404880243,23584111219,0,0,39336063117,524292,65000
1659001112465941662,23645172638,1,549755813888,39336097053,524292,65000
1659001112527003108,23706234084,0,0,39336131049,524292,65000
1659001112588064552,23767295528,0,0,39336164985,524292,65000
1659001112649126004,23828356980,1,549755813888,39336198859,524292,65000
1659001112710187519,23889418495,1,549755813888,39336233466,524292,65000
1659001112771248978,23950479954,0,0,39336267401,524292,65000
1659001112832310395,24011541371,0,0,39336301337,524292,65000
1659001112893371791,24072602767,0,0,39336335333,524292,65000
1659001112954433309,24133664285,0,0,39336369269,524292,65000
1659001113015494787,24194725763,0,0,39336403204,524292,65000
1659001113076556217,24255787193,0,0,39336437140,524292,65000
1659001113137617622,24316848598,0,0,39336471075,524292,65000
1659001113198679101,24377910077,1,549755813888,39336505072,524292,65000
1659001113259740549,24438971525,0,0,39336539007,524292,65000
1659001113320802017,24500032993,0,0,39336572882,524292,65000
1659001113381863461,24561094437,0,0,39336606756,524292,65000
1659001113442924906,24622155882,1,549755813888,39336640691,524292,65000
1659001113503986314,24683217290,0,0,39336674688,524292,65000
1659001113565047802,24744278778,1,549755813888,39336708623,524292,65000
1659001113626109217,24805340193,1,549755813888,39336742620,524292,65000
1659001113687170690,24866401666,0,0,39336776555,524292,65000
1659001113748232123,24927463099,0,0,39336811040,524292,65000
1659001113809293609,24988524585,1,549755813888,39336844976,524292,65000
1659001113870355095,25049586071,0,0,39336878911,524292,65000
1659001113931416513,25110647489,0,0,39336912908,524292,65000
1659001113992477933,25171708909,0,0,39336946904,524292,65000
1659001114053539457,25232770433,0,0,39336980779,524292,65000
1659001114114601088,25293832064,1,549755813888,39337014714,524292,65000
1659001114175662352,25354893328,1,549755813888,39337048649,524292,65000
1659001114236723758,25415954734,1,549755813888,39337082585,524292,65000
1659001114297785228,25477016204,0,0,39337116520,524292,65000
1659001114358846698,25538077674,1,549755813888,39337150517,524292,65000
1659001114419908114,25599139090,0,0,39337184391,524292,65000
1659001114480969700,25660200676,0,0,39337218327,524292,65000
1659001114542031050,25721262026,1,549755813888,39337252262,524292,65000
1659001114603100756,25782331732,1,549755813888,39337286259,524292,65000
1659001114664153981,25843384957,0,0,39337320194,524292,65000
1659001114725215435,25904446411,0,0,39337354679,524292,65000
1659001114786276885,25965507861,1,549755813888,39337388675,524292,65000
1659001114847338318,26026569294,1,549755813888,39337422611,524292,65000
1659001114908399706,26087630682,0,0,39337456546,524292,65000
1659001114969461184,26148692160,0,0,39337490482,524292,65000
1659001115030522629,26209753605,1,549755813888,39337524356,524292,65000
1659001115091584074,26270815050,0,0,39337558292,524292,65000
1659001115152645517,26331876493,0,0,39337592288,524292,65000
1659001115213706988,26392937964,0,0,39337626224,524292,65000
1659001115274768475,26453999451,1,549755813888,39337657962,524292,65000
1659001115335829914,26515060890,1,549755813888,39337688785,589826,65000
1659001115396891405,26576122381,0,0,39337719668,589826,65000
1659001115457952831,26637183807,1,549755813888,39337750552,589826,65000
1659001115519014313,26698245289,0,0,39337781375,589826,65000
