time,hs_activations,rapl_delta
922.980696566,825929,1149655
923.10849107,825338,1149289
923.236286226,825830,1139828
923.36408252,826421,1149228
923.49187729,825929,1149228
923.619673086,825338,1149412
923.747468134,824629,1140011
923.875263038,825220,1149106
924.003058413,824728,1149228
924.130854436,824137,1149106
924.258649263,823428,1148984
924.386445406,824019,1139890
924.514240255,823527,1149289
924.642035434,823937,1149045
924.769831217,823595,1148923
924.897626269,823880,1139767
925.025421345,824222,1149106
925.15321761,823937,1149411
925.281012862,824174,1149472
925.408808095,823976,1149045
925.536603284,823739,1139768
925.664399158,823454,1148862
925.792194239,823691,1148800
925.919989551,823494,1148923
926.047785031,823256,1149106
926.175580353,823454,1149167
926.303375716,823289,1139890
926.431171368,823427,1148984
926.558968438,823591,1148862
926.686761196,823789,1148739
926.814557047,824027,1139768
926.942352456,824311,1148862
927.070147331,824074,1149167
927.197944062,823789,1149228
927.32573806,824027,1149228
927.45353358,824311,1139706
927.58132907,824653,1148984
927.709124143,825064,1148557
927.83691918,825556,1148984
927.964715058,826146,1149289
928.092510418,826855,1149167
928.220305282,826265,1140011
928.348101173,825556,1149534
928.475896472,824705,1149106
928.603692546,825414,1149167
928.73148724,824823,1149350
928.859282125,825316,1140011
928.987078198,825906,1149106
929.114873209,825414,1149350
929.242668512,825824,1148862
929.370464179,825482,1149533
929.49825933,825072,1140073
929.626055862,825414,1149106
929.753851131,825824,1149228
929.881645429,826316,1149106
930.009441759,825906,1149228
930.137236582,825414,1140134
930.265031496,825824,1149350
930.392827432,826316,1149167
930.520622454,825906,1114255
930.648420876,825414,1002072
930.776214187,824823,981077
930.904008897,824114,972776
931.031804926,823264,980710
931.159599336,822243,980955
931.287394584,821018,972776
931.415190691,819549,980344
931.542985834,817785,972409
931.670780616,815668,979795
931.798576323,813129,971616
931.926371839,810081,979856
932.054166824,806424,971311
932.181962996,802035,971372
932.309757325,796769,970457
932.437553699,790449,977597
932.565349074,782865,969297
932.693143724,773765,960569
932.820939615,762844,967344
932.948733828,749740,958738
933.076529355,734014,957212
933.204325483,715143,947751
933.332120577,692498,945554
933.417316901,665325,643065
933.502513822,632716,632384
933.587711794,593586,628660
933.672909225,546630,608763
933.758104237,490282,595946
933.843301853,422665,582335
933.928498739,479013,692442
934.013694933,432056,604369
934.098892834,375709,583738
934.184090513,422665,679442
934.269286589,479013,692320
934.354483373,432056,596434
934.439680648,471187,685545
934.524877461,438578,611632
934.610074754,399448,599974
934.69527144,432056,666319
934.780467835,404883,615294
934.865665839,427527,659178
934.950861704,454701,669554
935.036058459,432056,617491
935.121255893,404883,615172
935.206452138,427527,659239
935.291649589,454701,661558
935.376846227,432056,625365
935.462043224,404883,614988
935.547240622,427527,659117
935.632437305,454701,661681
935.717634248,432056,625425
935.802831039,404883,614989
935.88802728,427527,651365
935.973224466,454701,669554
936.058421488,432056,617491
936.143618331,450927,662169
936.228815455,435202,625121
936.314012192,416331,623167
936.399209203,432056,652525
936.484406506,450927,662291
936.569605632,435202,624876
936.654800328,416331,623290
936.739997007,432056,652708
936.825193089,418952,630614
936.910390475,429872,645140
936.995587142,442977,654051
937.080784071,432056,632017
937.165980874,418952,622740
937.251180309,429872,653075
937.336375649,420772,630552
937.421572482,428356,645323
937.506769449,437456,646178
937.591965552,429872,639158
937.677162308,420772,630553
937.762359655,428356,645384
937.847557639,422036,630247
937.932753291,427302,645446
938.017950407,433622,646055
938.103147605,428356,638548
938.188344159,432744,638304
938.273541357,438011,646300
938.358738097,433622,639280
938.443934995,428356,630980
938.529133058,432744,645995
938.614328841,429087,638609
938.699525395,432135,646178
938.784722681,435792,638731
938.869919151,432744,639097
938.955115998,429087,638671
939.040313112,432135,638426
939.125510225,429595,638670
939.210707488,431711,645994
939.295904837,434251,638609
939.381100934,432135,638854
939.46629767,429595,638609
939.551494649,431711,638243
939.636691683,429948,638609
939.721888328,431418,646361
939.807085205,433181,638548
939.89228208,431711,638853
939.977479427,432936,646178
940.062676477,434406,638792
940.147873283,433181,638915
940.233069144,431711,638670
940.318266308,432936,638487
940.403463199,434406,646544
940.488660127,433181,638853
940.573857927,434202,675108
940.659056724,435427,752379
940.744253867,436897,760984
940.829448837,438660,752195
940.914645656,440777,761534
940.999842895,443316,752806
941.085039108,446364,762205
941.170234985,450021,753416
941.255433432,454410,762632
941.34062911,459677,763243
941.425825858,465996,763609
941.51102317,473580,764341
941.596221291,482681,765074
941.681417937,493601,765623
941.766614683,506706,776060
941.851811482,522431,777098
941.937009726,541302,778440
942.022205054,563947,789549
942.107402127,591120,801023
942.192598097,623729,803770
942.277796021,662859,816221
942.362992445,709815,819700
942.448189202,766163,842100
942.575985648,833780,1216794
942.703780538,777432,1085629
942.831575763,824389,1199948
942.959371121,785259,1103269
943.087166333,817867,1182248
943.214962992,790693,1112119
943.342757139,813338,1173520
943.470551926,840512,1166684
943.598347014,817867,1122983
943.726143087,836738,1166745
943.853938355,821012,1140988
943.981734094,802141,1121579
944.109529365,817867,1165280
944.237324547,836738,1166745
944.365120271,821012,1132078
944.492915394,834117,1158017
944.620710611,823196,1140744
944.748505974,810092,1130795
944.87630156,821012,1147458
945.004096236,834117,1166989
945.131892565,823196,1140989
945.259687125,810092,1130612
945.387482436,821012,1157102
945.515279404,811912,1130185
945.643074167,819495,1166012
945.770869775,828596,1148496
945.898664499,821012,1140439
946.026459169,827332,1157651
946.154256294,822065,1139828
946.282049957,826454,1148862
946.409845446,822797,1140134
946.537641149,818408,1148801
946.665436669,822065,1148434
946.793232569,819018,1148862
946.921027383,821557,1148496
947.048822284,824605,1148923
947.176618151,822065,1139706
947.304413282,819018,1149045
947.432208763,821557,1148984
947.560004534,819441,1139523
947.687799299,821205,1148191
947.815594323,819735,1148984
947.943390498,820960,1148495
948.071185707,819939,1148618
948.198981191,818714,1139584
948.326776247,819735,1148618
948.454571281,820960,1148618
948.582367988,819939,1149228
948.710162344,818714,1139523
948.837958379,817245,1148435
948.965755493,815481,1148678
949.093548352,816951,1148252
949.221343223,818714,1139157
949.349138972,820831,1157712
949.476934253,819067,1139584
949.60473,820537,1148435
949.732525467,819312,1148923
949.860320623,820333,1148557
949.988116301,821557,1148617
950.115911376,820537,1139524
950.243706313,821387,1148495
950.371502617,822408,1148923
950.499297342,821557,1148801
950.627092422,820537,1148740
950.754888217,819312,1139645
950.882683589,820333,1148374
951.010479294,821557,1148739
951.138274947,823027,1148496
951.266069687,824791,1148862
951.393865363,823321,1149045
951.521660195,821557,1139889
951.649455047,819441,1148862
951.777251693,821205,1148679
951.905046538,819735,1139523
952.032841307,820960,1148557
952.160637257,822430,1148679
952.288432256,821205,1148739
952.41622774,822225,1148740
952.544023632,823450,1148923
952.671818608,822430,1149167
952.799613991,821205,1139890
952.927409241,822225,1148678
953.055204302,823450,1148862
953.183000209,822430,1148923
953.310796537,823280,1148801
953.438590454,822571,1139889
953.566387375,823162,1148801
953.694181637,822670,1148923
953.821976585,822079,1139584
953.949773956,822571,1158017
954.077567713,822161,1139890
954.205363024,821669,1148862
954.333158251,822079,1149045
954.460953349,822571,1149045
954.588749431,822161,1148984
954.716544444,822503,1139767
954.844338949,822218,1148801
954.972135667,821876,1148862
955.099930139,822161,1149045
955.227726332,821924,1139767
955.355521711,821639,1148740
955.48331593,821297,1148740
955.611112117,821582,1148801
955.738906986,821345,1139767
955.86670174,821542,1158078
955.994498243,821780,1140012
956.122295011,821582,1149228
956.250088544,821345,1149350
956.377882915,821060,1139707
956.505679079,820718,1148861
956.633474609,821003,1148923
956.761270191,820765,1148679
956.889065439,820481,1139340
957.0168612,820718,1148740
957.144656285,821003,1148740
957.272452948,820765,1148801
957.400248028,820963,1148922
957.528042395,820798,1139646
957.655837477,820601,1148434
957.783635186,820765,1148374
957.911428986,820963,1148557
958.039223615,820798,1148556
958.167020065,820601,1148679
958.294814539,820765,1139890
958.422610526,820628,1148678
958.550406733,820742,1148679
958.678200132,820647,1148984
958.805996224,820727,1139340
958.933791297,820822,1148679
959.061586723,820936,1148618
959.1893826,820841,1148617
959.317177413,820727,1148801
959.444973651,820589,1139462
959.572768485,820704,1149045
959.700563739,820608,1149045
959.828358347,820688,1148618
959.956154425,820783,1148801
960.083949455,820704,1139462
960.211744317,820608,1148740
960.339540687,820494,1148862
960.467335767,820589,1148556
960.595130561,820510,1148923
960.72292674,820576,1139340
960.850721513,820655,1148618
960.978517569,820751,1148618
961.10631231,820671,1148862
961.23410757,820738,1148800
961.361903151,820682,1139524
961.489698221,820616,1148617
961.617493751,820537,1148435
961.745289683,820603,1148984
961.873084204,820548,1148679
962.000880584,820481,1139706
962.128675397,820537,1148679
962.256470546,820603,1148434
962.384266457,820682,1148618
962.512061395,820616,1139524
962.639856527,820671,1148800
962.767652696,820625,1148801
962.895447362,820570,1148984
963.023242348,820616,1148923
963.151038405,820578,1139645
963.27883336,820532,1148557
963.406628062,820570,1148862
963.534424336,820616,1148801
963.662219583,820578,1148739
963.790015163,820610,1148801
963.917809947,820583,1139646
964.045605845,820551,1149167
964.173401789,820578,1148617
964.301196165,820610,1148740
964.428991557,820583,1149167
964.55678806,820551,1139706
964.68458237,820513,1148679
964.812380211,820545,1148618
964.94017338,820518,1149045
965.067968796,820540,1139584
965.195764772,820567,1148740
965.323559442,820599,1148740
965.451354152,820637,1148800
965.579151074,820605,1148740
965.706947562,820567,1139463
965.834740555,820521,1148617
965.962536722,820466,1148923
966.090331074,820400,1148618
966.218127547,820320,1148740
966.345922185,820386,1139828
966.47371715,820331,1148435
966.601513336,820377,1148678
966.729308831,820339,1148801
966.857103382,820371,1148618
966.984899464,820344,1139401
967.112694732,820366,1148923
967.24048942,820393,1148862
967.368285371,820371,1148679
967.496080186,820344,1149167
967.623875478,820312,1139401
967.751671452,820339,1148679
967.879466616,820371,1149045
968.007262109,820409,1149044
968.135058131,820377,1148923
968.262852118,820404,1140012
968.390648425,820381,1148923
968.518443312,820355,1148801
968.64623887,820323,1149045
968.774034395,820285,1148739
968.901829438,820239,1139707
969.029625372,820183,1148862
969.157420252,820117,1148800
969.285215871,820038,1148740
969.41301152,819942,1139951
969.540806702,819828,1148801
969.668603741,819690,1148373
969.796397602,819805,1148801
969.92419297,819942,1148679
970.051987677,820107,1139401
970.179783569,819970,1148801
970.307579355,819805,1148373
970.435373667,819942,1148496
970.563169699,820107,1096372
970.690968848,819970,994382
970.818759757,819805,972409
970.946555761,819607,980406
971.07435045,819370,980344
971.202146389,819085,980161
971.32994198,818743,972715
971.45773642,818333,980100
971.585532508,817841,979978
971.713327107,817250,979978
971.841122157,816541,972165
971.968918517,815691,979673
972.096713153,814670,979978
972.224509321,813445,971921
972.352304413,811975,979612
972.480101999,810212,971433
972.607896526,808095,979062
972.735690349,805555,971067
972.863485308,802508,978880
972.991281014,798850,970395
973.119076479,794462,978086
973.246872029,789195,969785
973.37466737,782875,968870
973.502462576,775292,968259
973.630259591,766191,960019
973.75805389,755271,966795
973.88584854,742166,957822
974.013644533,726441,955930
974.141440073,707570,946836
974.269234731,684925,944578
974.354431148,657751,642332
974.43962826,625143,631285
974.524825095,586013,628111
974.610022591,539056,608214
974.695219124,482709,595030
974.780416455,415092,581237
974.865613425,471439,691770
974.950810264,424483,603637
975.036006984,368136,582945
975.121203642,415092,678648
975.206400182,471439,691832
975.291597417,424483,603575
975.376794879,463613,676878
975.461991189,431005,610777
975.54718836,391875,599242
975.632385994,424483,665586
975.717581887,463613,676940
975.802779569,431005,618528
975.88797627,391875,599303
975.973172832,424483,665892
976.058369784,463613,676939
976.143566337,431005,610899
976.228763173,458179,669860
976.313960407,435534,617796
976.399157376,408360,615355
976.484354305,431005,659666
976.569552391,458179,669737
976.654748382,435534,617735
976.739945023,408360,615477
976.825141946,431005,659605
976.910337923,412134,622741
976.995535091,427860,652036
977.080732028,446730,653807
977.165929,431005,632384
977.251126298,444109,654234
977.336322882,433189,624205
977.421520596,442289,654356
977.506717039,434706,631896
977.59191477,425605,631102
977.677111147,433189,645689
977.762307546,442289,646483
977.847504061,434706,639707
977.932701036,441025,646666
978.017898203,435759,631712
978.103095636,429439,639037
978.188292446,434706,646238
978.273489429,441025,646666
978.358686314,435759,631957
978.443883369,429439,630919
978.529080235,434706,645994
978.614279281,441025,646727
978.699474716,435759,639525
978.784670302,429439,631285
978.86986741,421855,638181
978.955064227,428175,637633
979.040261287,435759,653929
979.125458137,429439,631041
979.210655211,434706,646117
979.295852528,441025,646787
979.381049103,435759,631713
979.466246464,429439,639097
979.551443498,434706,646117
979.63664072,430317,631224
979.721836714,425050,638243
979.807033515,429439,645628
979.892230524,425782,630491
979.977427138,428830,645995
980.062624533,432487,646055
980.147821625,429439,630797
980.23301902,425782,638426
980.318215574,428830,645750
980.403411881,432487,638182
980.488609309,429439,638732
980.573806245,431979,661009
980.65900588,435027,744077
980.744200519,438684,761351
980.829396655,443073,752378
980.914593389,448339,762144
980.999790696,454659,762755
981.084987312,462243,763365
981.170184372,471343,763853
981.255381118,482263,773801
981.340579026,495368,775023
981.425773991,511094,776426
981.510972539,529964,777708
981.5961698,552609,788816
981.681366852,579783,790526
981.766561931,612391,811704
981.851759375,651522,805845
981.936956072,698478,827818
982.022153161,754825,841428
982.149948687,822442,1215757
982.277744225,903583,1230954
982.405539797,835966,1083127
982.533335759,754825,1058224
982.661130923,822442,1215696
982.788925732,903583,1231381
982.916720391,835966,1083127
983.044516435,754825,1058530
983.172311164,822442,1216000
983.300109285,766095,1085019
983.427902533,813051,1189328
983.555697451,869399,1212400
983.683493063,822442,1098263
983.81128873,861573,1185605
983.939083404,828964,1115659
984.066879717,789834,1112912
984.194674417,822442,1173276
984.322470382,861573,1194882
984.450265568,828964,1116086
984.578061659,856138,1177182
984.70585625,833493,1124448
984.833651349,806319,1122434
984.961446993,828964,1165951
985.089242449,810093,1131101
985.217037574,825819,1156979
985.344832375,812714,1131223
985.47262825,823635,1157102
985.600424173,836740,1167233
985.728219423,825819,1131894
985.85601458,812714,1130795
985.983809238,823635,1157224
986.111605224,836740,1167111
986.239400462,825819,1140806
986.367195396,812714,1131466
986.49499105,823635,1157468
986.622786302,814534,1130612
986.750580892,822118,1157346
986.878376984,831219,1157895
987.00617233,823635,1140622
987.13396698,829955,1149045
987.261763067,837538,1158994
987.389557956,831219,1141049
987.517354433,836485,1158872
987.645148979,832096,1141354
987.772943964,826830,1140805
987.900740067,820510,1140256
988.028535285,825777,1148801
988.156332118,832096,1158261
988.284126444,826830,1140561
988.411921453,820510,1140317
988.539717177,825777,1157834
988.667512692,821388,1139890
988.7953076,825045,1148861
988.923103408,829434,1158262
989.050898363,825777,1140439
989.178693225,821388,1140194
989.306489559,816121,1148862
989.434284163,820510,1148496
989.562080252,825777,1148923
989.689875866,832096,1158078
989.817670519,826830,1140561
989.945466568,820510,1140012
990.073261382,812926,1139462
990.201056299,819246,1147824
990.328852246,826830,1157834
990.45664768,835930,1158566
990.584442249,828347,1140684
990.712237788,819246,1140317
990.840033411,826830,1148556
990.967828869,820510,1140439
991.095624562,825777,1158078
991.22341923,832096,1149045
991.351214858,826830,1149900
991.479010591,820510,1140744
991.606805385,825777,1148923
991.734601852,821388,1140194
991.862396164,816121,1139890
991.990191647,820510,1157468
992.117986204,816853,1139645
992.24578232,819901,1148374
992.373577256,823558,1148617
992.501373293,827947,1148862
992.629168472,824289,1149350
992.756964529,827337,1149045
992.884759588,824797,1149472
993.012554692,821750,1139890
993.140350892,824289,1148862
993.268145737,822173,1148984
993.395939968,823937,1149350
993.523736845,826053,1149228
993.651532238,824289,1149106
993.779326891,822173,1140317
993.907120891,823937,1148800
994.034917179,826053,1148984
994.162711927,828593,1149350
994.290508241,826476,1149412
994.418303266,823937,1140072
994.546098198,820889,1149228
994.673894512,823429,1148740
994.801689602,821312,1139768
994.929484437,818772,1149106
995.057280221,820889,1148434
995.185075793,823429,1148557
995.312871212,826476,1149045
995.440666214,823937,1149289
995.568460914,826053,1139889
995.696257702,828593,1158506
995.824052206,826476,1140195
995.951847075,828240,1148922
996.079643258,826770,1149778
996.207438384,825007,1140195
996.33523433,822890,1149044
996.463030672,820350,1149229
996.590824256,817303,1139828
996.718620537,819842,1148313
996.846415171,822890,1148556
996.974210287,826547,1148923
997.102006497,823500,1149289
997.229801628,819842,1140195
997.357597385,822890,1148618
997.485392791,820350,1149167
997.61318818,822467,1148800
997.740982895,820703,1139707
997.868779017,818587,1148862
997.996573359,820350,1148801
998.124368294,822467,1148434
998.252164578,825007,1148740
998.379959434,822890,1139951
998.507755376,824654,1157772
998.63555047,823184,1149289
998.763345299,824409,1140317
998.891141118,823388,1148984
999.018940476,824239,1148862
999.146731052,825259,1149533
999.274527737,824409,1149167
999.402322169,825118,1140012
999.530121941,824527,1149472
999.657913261,825019,1148984
999.785708134,825610,1149228
999.913504124,825118,1149228
1000.041299146,825528,1140134
1000.169094627,825186,1149350
1000.296890362,824776,1149228
1000.424685045,825118,1148862
1000.552481413,824833,1149167
1000.680276479,824491,1140195
1000.808071283,824776,1149044
1000.93586763,825118,1149106
1001.063662724,825528,1149228
1001.191457452,826020,1149473
1001.319253715,825610,1140133
1001.447048532,825118,1149534
1001.574844501,824527,1149350
1001.702639818,823818,1148984
1001.830434603,822968,1140133
1001.958229679,823676,1148862
1002.086025913,824527,1149045
1002.213820355,825548,1148984
1002.341615205,824697,1149045
1002.469411505,823676,1139951
1002.597206387,824527,1148922
1002.725002712,825548,1149167
1002.852797414,826772,1149045
1002.980592524,825752,1149778
1003.108388511,824527,1139706
1003.236183624,823057,1148801
1003.363978255,824282,1148740
1003.491775216,823261,1139767
1003.619570718,824112,1148984
1003.747365146,823403,1149533
1003.875160212,823994,1148862
1004.002957312,824703,1148984
1004.130751818,825553,1149045
1004.258546454,826574,1149289
1004.386341838,825723,1140134
1004.514137025,824703,1149167
1004.641934564,825553,1148862
1004.769728375,824844,1149228
1004.897523497,825435,1139828
1005.025318738,826144,1158444
1005.153113744,825553,1140256
1005.280909603,824844,1149534
1005.4087044,825435,1149105
1005.53650051,824943,1139768
1005.664296331,824352,1149045
1005.792090298,824844,1148923
1005.919886469,825435,1148801
1006.047681536,826144,1149167
1006.175476217,825553,1139828
1006.303272564,826045,1149167
1006.431069132,826636,1149594
1006.558863348,827345,1149717
1006.686658366,826754,1149472
1006.814453761,826045,1149228
1006.94224944,825195,1140073
1007.07004412,824174,1149167
1007.197840057,825025,1149411
1007.325635159,824316,1149472
1007.453429961,823465,1139951
1007.581225188,822445,1149167
1007.709021281,823295,1148983
1007.836815943,824316,1148801
1007.96461212,825541,1149228
1008.092407273,824520,1140073
1008.220201853,823295,1149289
1008.347998209,821825,1149167
1008.475793455,823050,1148923
1008.603588564,822030,1139706
1008.731384247,822880,1148862
1008.859179221,823901,1149045
1008.986974357,825126,1149167
1009.114769952,826595,1149411
1009.242565192,828359,1149411
1009.370359959,826889,1140317
1009.498156184,825126,1149289
1009.62595142,823009,1149411
1009.753748146,824773,1148984
1009.881542965,823303,1140073
1010.009337624,821539,1148923
1010.137133624,823009,1148984
1010.264928338,824773,1149045
1010.392723408,826889,1149045
1010.520519438,829429,1149289
1010.648318546,827313,1028256
1010.776111379,824773,973203
1010.903905723,821725,980711
1011.031700414,818068,972715
1011.159496385,813679,972287
1011.287291475,808413,971616
1011.415086239,802093,979063
1011.542882418,794509,962827
1011.67067727,785409,969602
1011.798472592,774488,960935
1011.926267553,761384,967344
1012.054063842,745658,958371
1012.181858827,726787,948667
1012.309654603,704143,946836
1012.437449443,676969,944456
1012.522645951,644360,625730
1012.607843758,605230,629760
1012.693040541,558274,610350
1012.778237049,501926,604979
1012.863434715,434309,583250
1012.948631437,353169,560668
1012.992145226,420786,407713
1013.07642612,501926,708739
1013.161623059,434309,583372
1013.246823068,353169,560485
1013.290339997,420786,407836
1013.374616037,364438,575376
1013.459812439,411395,678405
1013.545009563,467742,691099
1013.630206961,420786,603209
1013.715403764,459916,676756
1013.800600864,427308,610106
1013.88579744,454481,661741
1013.970994367,431837,625365
1014.056190325,450707,654295
1014.141388072,434982,632628
1014.22658459,416111,615294
1014.311781386,431837,660398
1014.396978056,418732,622740
1014.482175184,429653,652953
1014.567372391,442757,653990
1014.652569792,431837,624022
1014.737766987,418732,630613
1014.82296547,429653,652892
1014.908159366,442757,646116
1014.993357572,431837,631834
1015.078553219,440937,654113
1015.163750564,433353,631773
1015.248947046,424253,630858
1015.33414459,431837,645445
1015.419341769,440937,646482
1015.504538669,433353,639464
1015.589735061,439673,646666
1015.674931935,434407,631529
1015.760128534,438795,646605
1015.845326586,444062,647032
1015.930522298,439673,632017
1016.015719271,434407,639647
1016.100916364,428087,630919
1016.186113121,420503,638365
1016.271310217,426823,645201
1016.356507436,434407,645933
1016.441704542,428087,630919
1016.526901112,433353,646117
1016.612099081,439673,646421
1016.697295882,434407,631530
1016.782491429,428087,639036
1016.867688152,433353,645994
1016.95288527,428965,630736
1017.038082095,432622,646117
1017.123279702,437011,646727
1017.208476182,433353,639036
1017.293673177,428965,631041
1017.378870454,432622,645872
1017.464067668,429574,638793
1017.54926479,432114,638181
1017.634461787,435162,646422
1017.71965712,432622,639098
1017.804854979,429574,630735
1017.890051135,432114,646178
1017.975248111,429998,638487
1018.060445511,431761,638304
1018.145642864,433878,646483
1018.230839099,432114,638670
1018.316036356,433584,638731
1018.401233176,435347,638671
1018.486430491,433878,646909
1018.571626604,435103,638732
1018.65682389,436572,638731
1018.742020922,435347,639036
1018.827217768,433878,638976
1018.912414445,435103,646544
1018.997611651,434082,639097
1019.082808672,432857,638670
1019.16800502,431387,638793
1019.253202112,429624,638670
1019.338400004,427507,638426
1019.423596402,429271,637999
1019.508792909,431387,646116
1019.593989523,433927,638732
1019.679186242,436975,646482
1019.764383506,434435,631102
1019.849580896,431387,638793
1019.934777342,433927,646299
1020.019975108,431811,638915
1020.105171505,429271,638487
1020.190368592,431387,638426
1020.275564837,433927,646360
1020.360761449,436975,638610
1020.445958809,440632,646849
1020.53115501,437584,639585
1020.616352763,433927,671141
1020.701552222,436975,752623
1020.786747172,440632,751951
1020.871944137,445021,761778
1020.957141205,450287,762388
1021.04233834,456607,762877
1021.127534921,464191,763364
1021.21273072,473291,763914
1021.29792875,484212,774107
1021.383124811,497316,765867
1021.46832123,513042,776427
1021.553519346,531912,786802
1021.638715279,554557,789182
1021.723912676,581731,790892
1021.809109396,614340,802488
1021.894307519,653470,815123
1021.979503174,700426,828000
1022.064700809,756774,832396
1022.192495152,824391,1215634
1022.320291326,768043,1084714
1022.448086251,814999,1198605
1022.575883041,871347,1203000
1022.703677789,824391,1107663
1022.831472462,768043,1084958
1022.959267306,814999,1189389
1023.08706325,871347,1203305
1023.214859058,824391,1107480
1023.342653855,768043,1084837
1023.470449776,814999,1189450
1023.598244607,871347,1212460
1023.726039307,824391,1098508
1023.853835439,863521,1185605
1023.981630471,830912,1116330
1024.109426098,791782,1103574
1024.23722156,824391,1182675
1024.365016379,797217,1121701
1024.492812175,819862,1164853
1024.620607633,847035,1176145
1024.748402271,824391,1123776
1024.876198093,797217,1121518
1025.003993221,819862,1165097
1025.131789193,847035,1176206
1025.259586133,824391,1123837
1025.387379371,797217,1121396
1025.515175375,819862,1174314
1025.642971225,800991,1121274
1025.770765486,816716,1165036
1025.898561541,835587,1167050
1026.026356595,819862,1131894
1026.154151247,800991,1121091
1026.281947411,816716,1165036
1026.409741949,835587,1166440
1026.537537321,819862,1131528
1026.665334837,832966,1157956
1026.793128244,822046,1140744
1026.920924125,831146,1158200
1027.048719225,823562,1131406
1027.176514265,814462,1139645
1027.30431034,822046,1157224
1027.432105087,815726,1139767
1027.559899915,820992,1148496
1027.687696275,816604,1148557
1027.81549135,811337,1139523
1027.943286193,815726,1147702
1028.071082488,820992,1157407
1028.198877832,816604,1139768
1028.32667332,820261,1148556
1028.454467942,824650,1158078
1028.582263588,820992,1140256
1028.71005913,824040,1148862
1028.837854261,821500,1149167
1028.965649463,818453,1139829
1029.093444515,820992,1148434
1029.221240119,824040,1148923
1029.349035423,821500,1149533
1029.476831957,818453,1139707
1029.604626955,820992,1148190
1029.732421497,818876,1139585
1029.860217091,820640,1148190
1029.988012218,819170,1148496
1030.115809112,820395,1148495
1030.243604672,819374,1148740
1030.371398463,818149,1139279
1030.499193367,819170,1148618
1030.626989484,820395,1148496
1030.754784244,821864,1148800
1030.882580561,820640,1148740
1031.010375051,821660,1148679
1031.13817126,820810,1148923
1031.265965863,821519,1139889
1031.393761509,820928,1148740
1031.521557237,820219,1148618
1031.649352558,819369,1148861
1031.77714701,820077,1139219
1031.904943021,819487,1148373
1032.032738016,819979,1148862
1032.160533287,820570,1148435
1032.288329462,821278,1148861
1032.416123986,820688,1139829
1032.543920408,819979,1148313
1032.671715388,819128,1148434
1032.799510303,819837,1148496
1032.927305161,820688,1148678
1033.055101044,821708,1148740
1033.182896182,820858,1139646
1033.310691073,821567,1148617
1033.438487431,822417,1148496
1033.566283564,821708,1149106
1033.69407862,820858,1149045
1033.821873347,819837,1139584
1033.949667999,818612,1148801
1034.077465989,819633,1148496
1034.205259497,820858,1148495
1034.333054605,819837,1139646
1034.460850017,820688,1148434
1034.588645819,819979,1148862
1034.716440599,819128,1139463
1034.844236487,819837,1148312
1034.972031262,819246,1148557
1035.099827614,819739,1148861
1035.227622436,819329,1148557
1035.355419993,819670,1148618
1035.483214642,819385,1149106
1035.611008258,819044,1139584
1035.738804025,818633,1148374
1035.866599728,818975,1148862
1035.994394676,818690,1148556
1036.12219029,818349,1139279
1036.249985277,818633,1148618
1036.377780496,818975,1148679
1036.5055753,819385,1148495
1036.633371636,819878,1148496
1036.761166289,820468,1148679
1036.88896241,821177,1139279
1037.016757349,822028,1148923
1037.144552095,821319,1149167
1037.272348795,821910,1149045
1037.400143484,822618,1148801
1037.527938485,822028,1139889
1037.655734936,821319,1148923
1037.7835294,820468,1148984
1037.911326999,821177,1148679
1038.039120409,820586,1139340
1038.166915829,819878,1148862
1038.29471139,820468,1148739
1038.422506347,821177,1148679
1038.550301821,822028,1148618
1038.678097629,823048,1148556
1038.80589251,822198,1139646
1038.933688372,821177,1149106
1039.061483341,819952,1148312
1039.189278554,818483,1139402
1039.317074459,819707,1157773
1039.444868966,818687,1139767
1039.572664417,817462,1148679
1039.700460554,815992,1139523
1039.828255787,814228,1138853
1039.956050625,815698,1157162
1040.083846599,817462,1148435
1040.211641496,819578,1148434
1040.339436119,822118,1148557
1040.467232738,820002,1148923
1040.595027485,817462,1139462
1040.722822737,819578,1148435
1040.850618537,817815,1148739
1040.978412982,819284,1148435
1041.106209453,818060,1139340
1041.234004555,819080,1148618
1041.361799462,820305,1148496
1041.489594989,821775,1148617
1041.617391112,823539,1148923
1041.745185239,822069,1149228
1041.872981411,820305,1139707
1042.000777227,818189,1148922
1042.128572229,819952,1148069
1042.256367258,822069,1148556
1042.384162195,820305,1148984
1042.511958398,818189,1139646
1042.639753989,819952,1148373
1042.767549456,822069,1148435
1042.895344664,820305,1149045
1043.023139489,818189,1139706
1043.150939781,819952,1148923
1043.278730856,822069,1148801
1043.406525458,824609,1149045
1043.534321833,822492,1148984
1043.662116275,824256,1148923
1043.789911449,822786,1148800
1043.917707355,821022,1139890
1044.04550263,818906,1148374
1044.173297169,816366,1139401
1044.301094982,818483,1148312
1044.428888258,816719,1148679
1044.556683969,818189,1148374
1044.684479569,819952,1148678
1044.812274859,822069,1139341
1044.94006966,820305,1148556
1045.067865274,821775,1148801
1045.195660022,820550,1148679
1045.323456344,821571,1148740
1045.451250923,820720,1139645
1045.579047249,821429,1157834
1045.706842327,822280,1139585
1045.834637484,823300,1148983
1045.962432445,822450,1149167
1046.090229732,821429,1139463
1046.218023696,822280,1148678
1046.345819566,821571,1148740
1046.473614897,822161,1148618
1046.601409441,822870,1148679
