start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1660050310574755717,21642583685,0,0,42320882197,3735928559,65000
1660050310635872291,21703700259,1,2147483648,42320913691,3735928559,65000
1660050310696989337,21764817305,1,2147483648,42320945124,3735928559,65000
1660050310758106261,21825934229,0,0,42320976618,3735928559,65000
1660050310819223270,21887051238,0,0,42321008051,3735928559,65000
1660050310880340252,21948168220,0,0,42321053645,3735928559,65000
1660050310941457310,22009285278,0,0,42321135920,3735928559,65000
1660050311002574255,22070402223,0,0,42321197382,3735928559,65000
1660050311063691210,22131519178,0,0,42321270746,3735928559,65000
1660050311124808232,22192636200,0,0,42321353388,3735928559,65000
1660050311185925115,22253753083,0,0,42321425287,3735928559,65000
1660050311247042084,22314870052,0,0,42321487603,3735928559,65000
1660050311308159172,22375987140,0,0,42321569818,3735928559,65000
1660050311369276055,22437104023,0,0,42321650445,3735928559,65000
1660050311430393125,22498221093,0,0,42321709588,3735928559,65000
1660050311491510047,22559338015,0,0,42321789666,3735928559,65000
1660050311552627111,22620455079,0,0,42321871819,3735928559,65000
1660050311613744076,22681572044,0,0,42321938713,3735928559,65000
1660050311674861021,22742688989,0,0,42322006279,3735928559,65000
1660050311735977957,22803805925,0,0,42322089103,3735928559,65000
1660050311797094991,22864922959,0,0,42322164543,3735928559,65000
1660050311858211934,22926039902,0,0,42322224052,3735928559,65000
1660050311919328899,22987156867,0,0,42322309806,3735928559,65000
1660050311980445896,23048273864,0,0,42322393546,3735928559,65000
1660050312041562896,23109390864,0,0,42322468680,3735928559,65000
1660050312102679866,23170507834,0,0,42322531973,3735928559,65000
1660050312163796791,23231624759,0,0,42322616202,3735928559,65000
1660050312224913786,23292741754,0,0,42322700308,3735928559,65000
1660050312286030774,23353858742,0,0,42322777883,3735928559,65000
1660050312347148052,23414976020,0,0,42322844595,3735928559,65000
1660050312408264739,23476092707,0,0,42322922292,3735928559,65000
1660050312469382084,23537210052,0,0,42323006582,3735928559,65000
1660050312530498672,23598326640,0,0,42323088246,3735928559,65000
1660050312591615772,23659443740,0,0,42323154042,3735928559,65000
1660050312652732618,23720560586,0,0,42323227040,3735928559,65000
1660050312713849655,23781677623,0,0,42323311573,3735928559,65000
1660050312774966654,23842794622,0,0,42323396778,3735928559,65000
1660050312836083560,23903911528,0,0,42323462879,3735928559,65000
1660050312897200551,23965028519,1,2147483648,42323510059,3735928559,65000
1660050312958317589,24026145557,0,0,42323541736,3735928559,65000
1660050313019434499,24087262467,0,0,42323573230,3735928559,65000
1660050313080551564,24148379532,0,0,42323605274,3735928559,65000
1660050313141668494,24209496462,0,0,42323636768,3735928559,65000
1660050313202785475,24270613443,1,2147483648,42323668262,3735928559,65000
1660050313263902433,24331730401,1,2147483648,42323699695,3735928559,65000
1660050313325019475,24392847443,1,2147483648,42323731189,3735928559,65000
1660050313386136407,24453964375,1,2147483648,42323762622,3735928559,65000
1660050313447253364,24515081332,1,2147483648,42323794116,3735928559,65000
1660050313508370408,24576198376,0,0,42323825610,3735928559,65000
1660050313569487394,24637315362,1,2147483648,42323857043,3735928559,65000
1660050313630604345,24698432313,1,2147483648,42323889087,3735928559,65000
1660050313691721315,24759549283,0,0,42323920581,3735928559,65000
1660050313752838304,24820666272,1,2147483648,42323952014,3735928559,65000
1660050313813955325,24881783293,1,2147483648,42323983508,3735928559,65000
1660050313875072258,24942900226,0,0,42324014941,3735928559,65000
1660050313936189198,25004017166,1,2147483648,42324046435,3735928559,65000
1660050313997306264,25065134232,1,2147483648,42324077868,3735928559,65000
1660050314058423198,25126251166,1,2147483648,42324109362,3735928559,65000
1660050314119540319,25187368287,0,0,42324141405,3735928559,65000
1660050314180657118,25248485086,1,2147483648,42324172838,3735928559,65000
1660050314241774119,25309602087,0,0,42324204332,3735928559,65000
1660050314302891107,25370719075,0,0,42324235765,3735928559,65000
1660050314364008140,25431836108,0,0,42324267198,3735928559,65000
1660050314425125084,25492953052,1,2147483648,42324298692,3735928559,65000
1660050314486242075,25554070043,0,0,42324330248,3735928559,65000
1660050314547359431,25615187399,0,0,42324361742,3735928559,65000
1660050314608476019,25676303987,0,0,42324393236,3735928559,65000
1660050314669592974,25737420942,1,2147483648,42324425218,3735928559,65000
1660050314730710027,25798537995,1,2147483648,42324456712,3735928559,65000
1660050314791826934,25859654902,0,0,42324488145,3735928559,65000
1660050314852943901,25920771869,0,0,42324519639,3735928559,65000
1660050314914060916,25981888884,0,0,42324572495,3735928559,65000
1660050314975177917,26043005885,0,0,42324656968,3735928559,65000
1660050315036294969,26104122937,0,0,42324741501,3735928559,65000
1660050315097411850,26165239818,0,0,42324816819,3735928559,65000
1660050315158528866,26226356834,0,0,42324879624,3735928559,65000
1660050315219645857,26287473825,0,0,42324965439,3735928559,65000
1660050315280762890,26348590858,0,0,42325049606,3735928559,65000
1660050315341879830,26409707798,0,0,42325124923,3735928559,65000
1660050315402996760,26470824728,0,0,42325189681,3735928559,65000
1660050315464113734,26531941702,0,0,42325272201,3735928559,65000
1660050315525230720,26593058688,0,0,42325357222,3735928559,65000
1660050315586347720,26654175688,0,0,42325433821,3735928559,65000
1660050315647464648,26715292616,0,0,42325502120,3735928559,65000
1660050315708581723,26776409691,0,0,42325577986,3735928559,65000
1660050315769698688,26837526656,0,0,42325662459,3735928559,65000
1660050315830815625,26898643593,0,0,42325744551,3735928559,65000
1660050315891932617,26959760585,0,0,42325810163,3735928559,65000
1660050315953049581,27020877549,0,0,42325884016,3735928559,65000
1660050316014166678,27081994646,0,0,42325968610,3735928559,65000
1660050316075283498,27143111466,0,0,42326053327,3735928559,65000
1660050316136400557,27204228525,0,0,42326120709,3735928559,65000
1660050316197517538,27265345506,0,0,42326189068,3735928559,65000
